transaction_id,product_id,quantity,date
3771,284,5,2022-05-22 00:40:40.582865
3772,652,7,2023-12-27 22:58:42.134959
3773,694,3,2023-11-15 07:55:47.757896
3774,620,1,2023-12-26 02:18:29.890419
3775,86,4,2023-03-11 06:32:40.827953
3776,277,7,2022-03-15 04:34:49.507660
3777,163,2,2022-07-22 05:00:41.005507
3778,238,1,2022-08-17 16:02:59.334560
3779,254,1,2022-03-27 20:08:24.647702
3780,295,5,2022-03-14 15:48:01.879479
3781,458,5,2023-12-05 22:08:53.409834
3782,747,2,2023-04-30 13:33:54.262192
3783,187,3,2022-04-16 13:47:26.369285
3784,489,2,2024-01-24 04:02:29.314096
3785,408,5,2023-03-19 03:37:47.049806
3786,91,4,2022-11-08 01:18:35.283988
3787,663,3,2022-12-23 02:44:25.062938
3788,873,8,2023-02-15 05:31:08.586112
3789,440,1,2022-07-06 17:21:04.841045
3790,756,9,2024-03-19 09:55:43.951366
3791,625,2,2023-02-25 19:28:57.992849
3792,525,5,2022-02-07 16:37:09.883690
3793,865,6,2022-12-12 22:40:03.945407
3794,477,10,2023-01-21 10:00:26.139795
3795,447,2,2024-02-22 00:09:59.861382
3796,946,5,2023-12-24 21:16:27.004849
3797,239,4,2022-02-10 05:56:15.206586
3798,220,9,2022-03-16 09:36:53.955426
3799,12,4,2023-04-22 01:17:44.438420
3800,907,8,2022-12-10 02:00:06.698761
3801,173,6,2022-06-29 05:36:19.169383
3802,364,7,2024-01-26 18:38:41.067147
3803,719,9,2023-10-01 18:57:17.753597
3804,558,3,2023-06-10 00:12:47.040316
3805,576,9,2023-09-21 20:53:09.072836
3806,586,4,2023-09-19 19:19:01.876462
3807,877,8,2024-02-29 15:09:58.504145
3808,538,8,2023-02-04 03:24:05.173322
3809,596,3,2022-04-25 02:34:46.948421
3810,278,5,2022-07-18 07:06:04.693465
3811,414,8,2023-10-01 17:40:51.691700
3812,110,8,2023-11-22 08:46:23.161374
3813,300,7,2023-10-20 05:38:57.664510
3814,127,5,2024-03-20 08:52:26.956409
3815,53,7,2022-08-09 01:13:29.536057
3816,454,3,2023-05-12 23:31:40.094179
3817,694,2,2022-01-05 23:08:22.925455
3818,815,5,2022-11-13 07:06:46.903121
3819,816,5,2023-10-12 02:22:51.425193
3820,504,7,2022-10-24 08:51:26.247586
3821,283,6,2022-09-11 03:33:05.392294
3822,812,4,2023-01-21 17:49:28.939100
3823,45,8,2024-01-05 19:00:36.296191
3824,573,9,2022-07-28 04:24:45.292322
3825,933,8,2024-02-13 19:07:28.582158
3826,129,10,2023-05-09 19:36:08.724765
3827,847,6,2022-08-14 09:23:30.267001
3828,55,3,2022-08-17 17:10:20.104203
3829,493,8,2023-08-06 15:01:28.444731
3830,142,4,2023-07-16 06:29:49.728559
3831,894,3,2022-03-08 11:47:44.118120
3832,993,5,2023-11-23 08:31:38.377305
3833,625,7,2023-08-31 20:43:04.179334
3834,921,7,2023-04-23 03:13:38.314080
3835,435,8,2024-01-02 17:09:11.471761
3836,242,9,2023-05-19 15:04:42.652896
3837,513,10,2022-10-04 08:48:29.363548
3838,790,3,2023-07-28 10:07:43.425525
3839,27,4,2022-02-23 22:46:32.972241
3840,684,8,2022-11-12 15:40:07.820062
3841,643,7,2023-02-28 09:28:44.321787
3842,42,9,2022-10-02 06:59:45.065788
3843,585,8,2023-12-12 21:20:55.637216
3844,749,9,2023-06-23 06:26:56.971476
3845,217,8,2022-04-14 15:17:29.860796
3846,896,2,2023-04-06 02:42:08.617269
3847,755,3,2022-10-07 10:21:39.975862
3848,104,2,2024-01-27 19:37:29.635874
3849,127,4,2022-05-28 05:21:00.710650
3850,534,7,2023-06-23 06:32:51.399879
3851,619,7,2024-03-08 16:37:18.607317
3852,899,1,2022-05-30 07:52:23.448965
3853,993,5,2022-04-30 20:42:22.644567
3854,470,1,2022-11-24 23:10:10.802042
3855,152,8,2023-02-16 23:00:39.996550
3856,815,7,2023-01-13 21:32:06.786151
3857,104,5,2023-04-03 20:44:25.369539
3858,854,2,2022-09-08 17:09:17.404953
3859,126,7,2024-03-17 08:33:35.514640
3860,615,2,2023-03-18 08:57:31.438960
3861,421,5,2023-09-20 18:10:41.537337
3862,126,10,2023-05-23 05:57:55.367129
3863,595,10,2023-01-24 13:47:46.073204
3864,732,9,2023-09-07 13:23:03.421598
3865,501,4,2022-11-07 19:55:54.777089
3866,670,5,2022-05-13 04:52:42.734509
3867,756,3,2022-10-08 11:21:23.377330
3868,807,9,2022-04-03 13:04:33.898870
3869,676,7,2023-06-19 20:58:25.659308
3870,653,3,2022-08-06 12:59:49.044840
3871,243,7,2023-01-24 16:58:14.424510
3872,679,9,2024-02-01 07:23:12.459775
3873,362,1,2022-02-09 17:38:58.585628
3874,272,5,2023-07-17 03:53:09.597964
3875,899,8,2022-02-08 04:06:58.930306
3876,360,10,2023-01-07 05:35:40.805471
3877,372,6,2023-04-03 03:57:09.640110
3878,294,7,2023-09-27 05:24:55.597709
3879,976,3,2023-01-01 11:19:16.296594
3880,610,8,2024-01-22 03:33:51.860204
3881,799,9,2023-03-22 05:31:00.682889
3882,996,3,2022-07-12 06:40:03.138751
3883,463,3,2022-12-13 19:05:15.591424
3884,176,1,2023-03-22 01:12:54.706533
3885,117,4,2022-12-25 22:16:05.597857
3886,205,8,2023-02-14 19:10:48.329727
3887,271,8,2022-07-14 07:22:46.155307
3888,631,4,2023-11-17 18:56:59.944638
3889,517,8,2024-02-05 18:19:50.297702
3890,402,7,2023-09-07 03:46:10.327208
3891,364,6,2022-01-30 07:02:06.840321
3892,591,2,2022-03-17 18:24:02.177052
3893,939,5,2024-01-04 05:11:20.127509
3894,415,6,2022-08-04 10:22:57.785639
3895,303,6,2023-12-22 06:05:19.513142
3896,218,9,2023-05-30 01:05:46.845529
3897,291,5,2022-03-03 14:59:29.445569
3898,991,3,2023-03-18 20:59:34.314303
3899,317,5,2022-11-24 03:03:00.040874
3900,506,6,2022-11-21 08:58:07.673641
3901,182,5,2024-04-24 04:27:29.024147
3902,90,8,2022-05-17 07:44:57.333564
3903,142,5,2023-09-29 13:20:30.243604
3904,507,3,2023-09-19 19:47:14.161335
3905,551,1,2023-07-06 18:33:05.504322
3906,1,6,2023-02-06 18:18:51.860203
3907,263,9,2024-03-08 15:14:30.067483
3908,707,9,2023-04-23 21:10:57.567668
3909,144,1,2022-12-15 13:02:53.171587
3910,24,7,2023-04-13 03:28:51.015244
3911,761,10,2022-11-05 23:52:22.035726
3912,586,7,2023-04-16 23:35:50.553548
3913,623,6,2024-03-17 18:17:12.483193
3914,139,2,2023-10-21 20:05:20.127313
3915,113,9,2023-03-18 17:35:12.326802
3916,478,9,2024-03-06 02:51:54.801270
3917,716,7,2024-03-19 23:24:44.376017
3918,630,1,2024-03-16 17:56:54.404996
3919,236,6,2022-12-16 05:30:51.027375
3920,925,7,2022-08-15 00:59:31.379934
3921,777,6,2024-01-12 17:44:49.697186
3922,445,9,2022-07-17 16:42:07.404089
3923,313,3,2024-03-02 18:44:59.547325
3924,755,5,2022-02-07 22:58:45.575564
3925,57,8,2024-04-23 21:55:25.472346
3926,640,2,2022-08-26 16:06:23.798016
3927,938,5,2024-01-29 08:29:11.564857
3928,233,3,2022-01-19 20:30:36.653304
3929,517,5,2022-06-05 14:22:04.751922
3930,931,2,2022-02-15 18:29:18.162824
3931,959,5,2022-04-30 04:17:25.055464
3932,537,8,2023-02-13 12:08:41.050463
3933,204,8,2023-11-29 22:42:54.491079
3934,782,4,2022-05-23 06:39:48.219112
3935,610,3,2022-11-26 12:27:36.107452
3936,952,2,2023-03-08 04:15:48.278647
3937,806,1,2022-11-10 11:44:39.407925
3938,214,6,2022-07-12 13:20:38.967318
3939,482,1,2023-08-30 21:12:21.899950
3940,999,9,2023-03-05 20:17:35.621380
3941,707,8,2023-06-26 06:32:37.972254
3942,778,3,2024-02-12 07:57:00.429780
3943,972,1,2023-08-16 04:57:29.855633
3944,518,10,2022-12-26 05:20:37.961040
3945,330,8,2023-04-24 12:52:03.917594
3946,892,4,2023-10-12 03:29:31.064686
3947,374,3,2023-02-26 07:10:09.969864
3948,339,6,2023-08-23 06:09:36.649440
3949,556,1,2024-04-05 03:55:11.048258
3950,355,8,2023-09-18 19:43:38.563694
3951,587,6,2023-04-01 05:52:18.550037
3952,605,4,2023-10-05 17:07:37.293453
3953,889,4,2023-08-27 02:14:01.835896
3954,747,6,2022-08-12 11:07:14.503090
3955,981,8,2022-08-16 10:47:28.574434
3956,977,6,2024-03-22 05:00:43.113837
3957,303,2,2024-02-21 21:59:05.430716
3958,14,4,2022-09-07 05:33:31.727983
3959,320,8,2024-01-15 15:14:33.479890
3960,601,3,2023-01-06 09:24:45.653966
3961,888,5,2022-10-28 05:39:38.770700
3962,378,3,2024-02-19 10:52:31.863179
3963,507,5,2024-03-13 23:46:51.798472
3964,237,2,2024-03-27 19:14:47.168252
3965,964,3,2022-09-26 03:38:01.417566
3966,717,9,2022-01-03 22:15:33.228080
3967,231,6,2022-08-29 17:27:38.527998
3968,12,9,2022-01-21 12:21:28.498599
3969,174,10,2024-03-13 04:19:54.881586
3970,654,9,2022-05-09 03:24:19.931195
3971,536,8,2024-01-17 21:56:05.941441
3972,332,3,2024-04-08 21:16:24.514109
3973,276,3,2022-11-21 19:19:34.683842
3974,579,3,2023-10-28 23:57:32.355201
3975,673,5,2023-12-29 09:03:04.837157
3976,724,5,2022-10-02 19:11:40.673118
3977,75,4,2023-02-28 04:46:21.744976
3978,611,4,2023-10-08 17:09:28.884709
3979,742,4,2022-12-17 09:36:41.586394
3980,931,7,2024-03-07 15:39:27.660884
3981,105,1,2022-05-11 13:08:38.653305
3982,272,8,2023-03-29 17:45:45.778214
3983,790,7,2023-11-17 13:45:41.114822
3984,147,2,2023-11-05 14:03:05.415853
3985,154,5,2022-02-08 15:56:02.333606
3986,296,3,2023-03-29 13:41:33.599408
3987,663,3,2022-12-15 02:52:25.649323
3988,58,7,2022-08-25 07:11:10.677176
3989,260,3,2022-04-28 06:32:47.902363
3990,389,6,2022-06-24 05:47:46.824306
3991,522,7,2023-10-02 16:05:50.414158
3992,180,9,2024-01-23 05:17:35.287376
3993,787,3,2023-05-20 04:47:47.582766
3994,197,3,2022-07-03 10:46:10.697735
3995,602,9,2022-12-31 19:01:41.117551
3996,537,10,2023-02-05 13:36:59.503977
3997,23,4,2022-09-21 21:29:40.879116
3998,548,1,2022-03-22 12:01:14.129261
3999,618,8,2023-11-15 22:30:54.971090
4000,153,3,2022-12-09 21:43:13.472445
4001,559,1,2023-06-06 13:17:57.701705
4002,51,9,2023-10-06 19:42:56.425940
4003,138,4,2022-01-30 18:43:56.443641
4004,40,5,2023-08-26 19:09:21.092164
4005,791,6,2024-01-12 01:02:39.809418
4006,831,4,2022-07-25 16:52:00.750134
4007,49,7,2023-01-08 14:18:35.296417
4008,552,7,2024-01-15 08:31:03.530785
4009,486,6,2024-01-24 03:27:55.755962
4010,127,8,2022-01-18 21:38:42.023990
4011,788,4,2023-04-30 03:58:55.980253
4012,937,7,2024-03-07 15:19:10.925983
4013,715,5,2024-03-07 04:23:25.815964
4014,844,4,2024-03-26 04:20:05.342309
4015,623,9,2023-10-21 21:48:31.818829
4016,286,9,2023-12-22 02:35:31.929426
4017,496,7,2022-12-07 16:11:57.427242
4018,601,7,2023-09-12 19:59:08.691342
4019,21,3,2023-05-13 07:16:17.405627
4020,172,7,2022-08-25 00:43:04.148996
4021,318,1,2023-06-04 15:19:37.597970
4022,490,4,2022-03-14 18:45:34.051439
4023,704,2,2023-02-13 06:51:50.805536
4024,639,9,2022-10-26 01:20:38.461094
4025,312,7,2022-01-18 06:54:16.461568
4026,731,9,2022-03-28 19:59:19.040962
4027,834,9,2022-02-21 14:56:01.390489
4028,704,2,2022-02-22 01:49:36.115857
4029,656,5,2024-04-06 22:28:00.858045
4030,567,1,2022-09-18 03:04:30.260175
4031,781,8,2023-01-02 19:26:59.271468
4032,92,8,2022-03-25 07:41:06.175318
4033,259,9,2022-03-07 18:07:52.998363
4034,506,9,2023-07-24 16:16:01.283097
4035,472,2,2022-04-26 11:27:42.658478
4036,935,2,2023-04-28 21:50:28.648192
4037,840,2,2022-02-13 11:33:33.502490
4038,159,4,2022-10-17 17:49:38.226379
4039,672,7,2022-08-14 22:49:46.563310
4040,905,2,2023-12-27 13:07:52.326040
4041,333,10,2022-07-04 14:08:26.751400
4042,363,10,2022-06-18 14:53:41.604548
4043,745,3,2023-12-10 00:40:00.031071
4044,325,9,2022-02-18 13:09:07.780604
4045,74,5,2023-07-26 12:47:24.408916
4046,30,5,2023-02-24 19:25:07.219169
4047,39,3,2023-11-10 22:30:35.073529
4048,154,6,2022-08-09 08:53:26.137907
4049,439,10,2022-12-25 17:51:05.472661
4050,409,2,2023-08-26 10:22:00.671215
4051,401,3,2023-09-30 15:50:06.989893
4052,997,7,2024-03-24 06:49:42.911924
4053,331,9,2022-04-23 03:48:36.503631
4054,930,9,2024-03-22 12:55:14.769961
4055,226,9,2022-07-30 03:47:49.789422
4056,258,10,2023-10-18 07:34:39.205045
4057,931,7,2022-01-29 04:50:57.045820
4058,520,6,2023-09-27 10:32:28.420423
4059,869,2,2023-06-21 03:59:35.456000
4060,905,3,2023-03-17 14:52:51.916530
4061,770,9,2022-08-13 12:12:05.291351
4062,901,8,2023-06-14 02:14:40.412267
4063,292,5,2024-01-15 08:29:17.710324
4064,188,5,2024-03-31 20:09:03.712644
4065,416,2,2022-06-28 06:39:36.623328
4066,787,2,2024-03-31 07:31:47.929609
4067,252,8,2022-06-10 13:41:12.624571
4068,707,9,2023-10-01 06:38:31.301275
4069,210,4,2023-04-21 09:58:32.577478
4070,391,6,2022-10-08 05:18:22.686688
4071,946,6,2022-03-18 16:00:48.997661
4072,563,4,2023-11-26 00:12:20.020666
4073,569,5,2023-07-28 13:50:45.413686
4074,901,9,2023-11-18 16:59:42.597807
4075,215,8,2024-02-04 03:36:39.408572
4076,309,4,2023-12-08 07:53:12.146657
4077,163,10,2022-10-20 10:54:51.411235
4078,560,8,2022-08-31 00:57:04.415918
4079,651,4,2022-03-12 12:55:57.913252
4080,956,9,2023-06-19 07:26:11.308459
4081,556,6,2024-02-12 23:15:44.870068
4082,211,9,2022-12-09 08:51:31.063637
4083,587,7,2023-07-08 07:59:11.590253
4084,652,8,2023-04-18 01:58:08.385204
4085,724,9,2023-10-15 00:51:43.829555
4086,117,5,2022-02-27 18:31:29.458235
4087,476,8,2023-08-14 04:31:30.058363
4088,158,9,2022-04-13 05:12:17.600395
4089,352,5,2023-04-19 12:52:00.323593
4090,271,4,2023-09-21 18:10:45.830127
4091,617,4,2023-12-06 00:53:58.752337
4092,994,4,2022-09-11 02:21:28.109370
4093,86,6,2023-08-01 07:35:50.597183
4094,159,6,2022-09-03 03:55:04.701259
4095,992,3,2023-11-07 20:05:11.365751
4096,320,8,2022-11-08 09:27:15.030424
4097,922,2,2023-01-07 06:18:24.356194
4098,454,7,2022-01-18 14:05:44.831429
4099,63,2,2022-03-15 22:50:32.377157
4100,442,7,2022-08-30 03:49:18.423065
4101,468,9,2022-10-25 02:17:31.040381
4102,773,4,2022-03-03 09:12:52.705520
4103,427,6,2022-01-24 07:41:32.719470
4104,685,6,2023-10-28 09:43:10.275950
4105,39,10,2024-04-14 12:39:51.814046
4106,570,2,2024-01-05 03:04:29.376912
4107,604,8,2022-11-13 01:25:40.260829
4108,90,6,2022-09-21 09:47:42.603234
4109,369,6,2023-08-13 05:34:50.436321
4110,597,1,2023-03-07 15:30:54.220213
4111,452,5,2022-02-18 15:55:32.890357
4112,874,2,2023-05-02 22:54:02.402231
4113,469,1,2023-11-28 17:05:23.290675
4114,656,7,2024-04-24 08:25:15.291002
4115,27,4,2023-07-18 00:06:49.480519
4116,981,1,2023-11-20 17:34:29.456274
4117,712,3,2022-05-17 13:30:10.639096
4118,572,7,2022-11-16 06:54:57.806660
4119,391,5,2022-12-20 18:51:33.730901
4120,919,4,2023-01-29 04:21:18.857203
4121,236,4,2022-03-09 01:13:58.771768
4122,515,8,2022-06-26 21:55:57.463758
4123,889,2,2022-08-30 09:46:23.401105
4124,806,8,2022-04-24 13:13:16.262360
4125,990,7,2022-07-18 21:40:18.179779
4126,159,9,2023-09-01 20:25:39.769870
4127,953,5,2022-07-22 01:48:09.774633
4128,591,8,2022-02-15 04:48:43.489156
4129,85,4,2023-11-19 13:42:59.029851
4130,66,6,2023-09-20 07:48:31.204910
4131,93,9,2022-11-05 03:09:24.437990
4132,923,1,2022-08-26 15:03:31.669223
4133,52,2,2023-12-14 14:35:01.340433
4134,449,4,2022-05-28 19:16:38.720775
4135,82,10,2023-01-30 05:06:48.214972
4136,205,2,2023-05-15 23:38:31.025209
4137,625,2,2022-05-10 00:39:50.598750
4138,951,9,2023-01-06 16:48:37.745664
4139,916,10,2022-05-07 02:09:38.995139
4140,800,8,2023-04-23 16:58:10.782201
4141,990,5,2022-12-18 19:29:01.146449
4142,508,4,2022-01-18 06:46:03.873619
4143,101,5,2023-11-23 11:44:37.168001
4144,68,9,2023-02-18 02:07:59.839026
4145,639,9,2023-03-31 16:47:54.352062
4146,363,10,2022-11-16 16:33:36.889293
4147,633,2,2023-06-21 14:12:43.873805
4148,53,6,2022-01-29 21:20:47.698339
4149,950,2,2024-04-26 06:36:48.168204
4150,232,3,2022-02-27 13:44:59.653882
4151,363,1,2022-10-22 09:30:26.835003
4152,631,7,2023-08-24 16:31:36.051300
4153,261,9,2023-03-15 00:46:28.490841
4154,21,9,2023-03-07 12:20:19.964004
4155,978,4,2023-04-06 15:05:50.389885
4156,451,6,2024-02-27 20:36:04.334548
4157,972,2,2023-11-21 13:42:01.621248
4158,127,8,2023-09-27 20:09:13.564571
4159,375,9,2022-07-07 17:46:34.244725
4160,393,7,2024-04-18 21:24:03.371331
4161,914,9,2022-09-27 11:01:59.290187
4162,51,9,2024-03-28 13:28:41.031717
4163,780,10,2023-03-30 19:24:44.959120
4164,21,7,2023-12-31 23:10:05.181201
4165,749,10,2023-07-14 01:39:16.371264
4166,42,10,2022-12-08 02:38:50.072892
4167,998,5,2023-03-16 20:08:26.317551
4168,701,3,2022-04-27 02:12:14.638462
4169,621,7,2024-04-20 15:05:33.821826
4170,335,7,2022-01-08 07:23:29.209201
4171,932,6,2022-08-01 07:07:56.573667
4172,695,8,2023-05-09 19:30:44.101523
4173,247,8,2023-07-25 02:15:09.945128
4174,541,7,2024-04-17 09:56:35.900698
4175,310,2,2023-04-01 16:07:20.416957
4176,933,5,2022-01-07 14:58:37.761143
4177,909,6,2023-02-14 16:42:15.174209
4178,182,9,2022-09-28 16:33:54.104594
4179,389,2,2023-06-30 18:26:10.721898
4180,673,9,2024-03-23 00:36:42.000830
4181,660,8,2022-07-12 18:47:54.869753
4182,463,7,2024-01-16 09:58:58.028192
4183,328,3,2022-03-10 00:05:01.053683
4184,862,6,2022-04-11 19:47:02.404700
4185,435,6,2024-02-29 03:49:39.095820
4186,968,5,2024-02-04 14:56:45.541371
4187,443,7,2023-09-02 12:43:53.190920
4188,327,2,2023-11-15 22:44:17.125838
4189,837,9,2023-01-04 10:36:54.527673
4190,72,6,2023-02-28 19:20:26.154167
4191,85,9,2023-04-05 22:18:28.465291
4192,754,5,2024-03-28 17:59:49.279586
4193,312,8,2022-04-18 00:23:40.648884
4194,459,5,2022-07-19 06:46:05.371043
4195,278,7,2023-06-10 22:31:40.529118
4196,980,8,2024-04-28 20:22:08.234159
4197,550,3,2022-05-02 08:50:05.156317
4198,935,9,2022-12-27 11:21:02.175179
4199,365,5,2022-11-15 21:12:22.595523
4200,10,2,2023-11-07 18:19:31.148006
4201,530,7,2023-09-18 21:44:50.349019
4202,101,5,2022-09-26 23:01:58.711129
4203,156,5,2023-11-02 15:38:30.536347
4204,731,2,2022-06-18 12:10:09.692270
4205,95,1,2024-03-03 23:53:05.540666
4206,960,2,2022-05-19 08:23:43.114037
4207,379,7,2023-03-12 21:16:32.882989
4208,602,7,2022-03-06 17:12:56.149053
4209,901,7,2022-03-27 01:22:38.221171
4210,223,3,2023-02-20 12:29:42.845934
4211,934,8,2022-08-30 17:56:42.940851
4212,765,5,2022-11-17 08:06:30.753024
4213,80,6,2022-03-30 18:20:46.423818
4214,264,9,2022-01-06 15:37:45.407244
4215,724,5,2022-10-23 13:09:29.199327
4216,8,6,2023-08-11 01:42:16.509160
4217,883,3,2023-12-25 11:12:16.774261
4218,443,6,2023-02-07 05:01:03.059840
4219,993,2,2024-03-08 21:54:27.575130
4220,81,1,2022-05-30 16:50:43.479409
4221,974,7,2022-10-06 15:04:55.550384
4222,338,7,2022-01-27 13:42:19.021575
4223,347,2,2023-01-03 00:11:00.885235
4224,833,2,2023-02-09 16:41:04.919399
4225,612,2,2023-05-05 00:43:05.891570
4226,781,8,2023-04-12 19:50:13.131061
4227,62,8,2022-12-24 01:20:02.186666
4228,770,9,2023-09-24 12:42:32.360256
4229,874,7,2023-04-03 12:12:34.695260
4230,48,5,2024-03-01 00:27:00.375932
4231,553,5,2023-08-26 15:54:16.313564
4232,905,8,2023-11-20 18:13:21.529903
4233,881,8,2022-02-11 09:22:16.135972
4234,423,3,2022-11-11 17:07:04.205636
4235,240,8,2024-02-07 08:17:21.854844
4236,558,8,2022-03-30 07:53:28.258429
4237,735,7,2023-12-11 20:10:55.356769
4238,91,5,2022-12-30 23:51:18.558590
4239,911,6,2024-04-29 01:55:10.391052
4240,465,7,2024-03-05 09:52:22.068866
4241,747,5,2022-03-23 03:10:34.108294
4242,835,4,2023-08-22 01:49:25.476219
4243,962,3,2022-12-06 17:01:43.371200
4244,840,6,2023-06-11 05:03:48.715870
4245,301,7,2022-11-17 05:52:49.836799
4246,807,6,2024-02-21 10:18:06.344903
4247,805,9,2023-03-14 18:35:01.349621
4248,237,4,2024-03-15 15:32:49.413496
4249,284,4,2022-08-29 19:32:14.969735
4250,769,6,2024-04-19 06:55:32.358153
4251,886,4,2023-12-29 08:56:42.854342
4252,631,2,2023-04-19 08:52:15.153530
4253,217,1,2022-02-27 09:10:26.996096
4254,139,2,2022-11-11 09:20:06.029647
4255,370,4,2022-06-04 23:47:01.063846
4256,321,9,2022-10-07 03:43:06.082765
4257,991,1,2022-12-01 21:00:08.905504
4258,427,5,2023-01-14 03:57:00.956191
4259,199,10,2023-11-01 21:15:26.312728
4260,156,3,2022-08-30 03:06:09.538723
4261,760,5,2023-06-29 07:50:27.690528
4262,567,8,2023-08-30 18:18:58.603277
4263,117,4,2023-02-18 21:27:58.968598
4264,373,7,2023-08-08 22:30:04.416994
4265,122,3,2022-05-21 08:18:29.912840
4266,298,5,2024-02-17 13:57:24.583571
4267,752,6,2022-12-02 23:48:07.576196
4268,200,3,2024-01-03 19:15:23.886832
4269,305,8,2022-05-27 07:02:14.879548
4270,515,8,2023-11-20 12:49:58.886506
4271,361,9,2023-09-09 20:32:52.445635
4272,947,4,2022-10-27 17:41:34.220543
4273,580,3,2023-01-09 10:47:01.346182
4274,864,3,2022-02-14 05:10:44.429119
4275,936,2,2022-06-30 18:18:18.106263
4276,681,5,2022-10-05 08:00:47.066852
4277,100,10,2023-12-09 23:40:54.989118
4278,974,6,2024-01-01 07:35:38.949568
4279,520,3,2023-09-02 12:04:47.618707
4280,886,8,2022-12-14 04:44:22.219882
4281,453,2,2023-11-12 07:13:25.634522
4282,501,5,2023-05-07 22:03:28.278162
4283,978,1,2023-01-31 02:42:22.832515
4284,129,5,2022-11-24 20:22:26.541472
4285,949,2,2023-05-17 06:29:45.872826
4286,501,2,2022-12-26 03:44:31.559566
4287,129,6,2024-03-15 00:12:03.145483
4288,993,2,2022-12-16 08:46:38.971833
4289,498,6,2023-01-10 03:41:28.545638
4290,740,7,2023-10-21 22:46:02.998761
4291,31,4,2023-11-01 20:53:42.946624
4292,169,4,2022-07-09 00:03:09.951871
4293,941,2,2023-10-19 04:34:12.410967
4294,686,9,2023-03-05 06:49:19.797708
4295,280,2,2022-05-10 17:28:47.648725
4296,989,8,2022-12-27 19:06:39.857479
4297,839,3,2022-05-11 22:13:29.064030
4298,686,8,2022-10-05 11:02:41.430366
4299,619,3,2022-03-17 13:11:28.105326
4300,304,4,2023-09-01 02:03:57.472868
4301,589,10,2022-12-09 07:51:56.990437
4302,248,3,2023-12-22 20:00:17.224265
4303,733,9,2022-06-25 20:13:07.110398
4304,99,5,2023-10-27 02:59:10.659368
4305,682,7,2023-03-09 00:53:07.246300
4306,889,2,2024-01-12 05:37:08.121111
4307,720,9,2022-09-29 21:33:09.117409
4308,608,2,2022-02-08 14:17:53.449181
4309,469,5,2023-12-27 10:57:35.116785
4310,441,10,2023-01-19 21:01:03.273705
4311,603,10,2023-08-13 03:28:30.990284
4312,152,3,2022-01-07 08:13:48.288891
4313,941,3,2023-06-20 06:59:44.600663
4314,675,2,2023-01-22 18:00:06.533133
4315,473,8,2024-02-15 16:43:23.713001
4316,61,4,2023-08-11 06:27:12.795405
4317,976,4,2023-04-23 17:15:14.873266
4318,122,8,2024-01-13 06:37:32.974016
4319,436,6,2022-04-25 09:35:59.516844
4320,639,8,2022-11-11 00:44:56.284332
4321,78,5,2023-03-03 15:51:04.663369
4322,835,5,2022-05-04 16:49:24.525742
4323,172,6,2022-10-22 01:15:12.591512
4324,596,9,2023-11-26 13:15:04.440267
4325,23,5,2022-03-13 09:51:01.426560
4326,67,2,2022-05-22 11:57:07.865857
4327,726,6,2022-09-15 03:32:52.968507
4328,954,7,2023-09-22 14:59:56.825056
4329,118,4,2023-06-20 18:15:55.055237
4330,847,4,2023-07-02 23:25:45.134519
4331,282,10,2024-01-17 15:11:57.146206
4332,367,1,2023-10-31 20:42:41.323920
4333,531,7,2023-12-15 14:34:20.048935
4334,113,6,2022-10-28 17:09:56.130725
4335,155,3,2022-11-11 10:40:12.577644
4336,630,9,2023-07-08 17:06:15.377778
4337,737,1,2023-09-05 13:52:24.449312
4338,924,6,2023-05-30 13:23:44.789163
4339,426,5,2023-08-05 04:57:37.033286
4340,733,5,2022-06-03 23:57:33.967710
4341,869,7,2023-10-23 12:43:25.291973
4342,618,4,2023-08-23 11:38:10.679977
4343,491,6,2022-02-11 04:59:42.308293
4344,884,2,2022-04-08 10:56:53.883262
4345,566,8,2022-02-18 17:05:39.182412
4346,777,2,2024-03-24 03:20:09.405599
4347,326,6,2022-10-28 20:06:42.760554
4348,537,6,2023-03-05 23:20:49.733773
4349,622,7,2023-05-17 23:55:00.125714
4350,8,2,2023-03-22 18:52:18.471796
4351,472,3,2023-10-26 21:11:35.583256
4352,812,9,2022-04-04 15:48:26.541999
4353,397,3,2023-12-03 07:20:45.975566
4354,845,5,2022-10-18 14:16:32.151554
4355,90,6,2023-01-12 05:30:54.864234
4356,788,3,2022-10-16 21:33:43.508442
4357,440,5,2022-10-24 04:40:17.814579
4358,134,1,2022-03-07 06:54:51.856221
4359,712,6,2023-02-23 15:04:03.797862
4360,235,9,2022-11-06 14:00:20.829549
4361,33,5,2022-02-04 19:20:01.916744
4362,758,10,2022-02-08 07:15:04.776378
4363,850,5,2022-05-06 15:29:07.943019
4364,195,5,2024-01-31 20:34:40.350262
4365,99,7,2024-04-04 16:33:28.426917
4366,944,2,2022-02-20 00:19:20.836997
4367,655,5,2023-07-13 08:01:37.674203
4368,955,4,2023-02-11 08:30:18.731742
4369,30,5,2022-12-16 02:42:16.035330
4370,128,10,2023-01-25 16:43:54.171476
4371,647,6,2022-08-30 03:56:01.352947
4372,347,2,2022-06-29 06:45:01.454775
4373,329,7,2022-03-12 14:04:05.081264
4374,638,6,2022-08-19 12:25:38.754681
4375,383,6,2022-11-14 03:09:53.245227
4376,591,4,2022-04-25 08:35:32.332176
4377,709,10,2023-04-17 03:50:53.621910
4378,641,2,2023-06-06 23:37:26.729565
